id,rawName,website,sourceType,sourceName,sourceUrl,description,homepageText,careersText,lastActivityDate,country,estimatedSize,stageHint,agentConfidence,expectedCategory,expectedTrashReason
raw_0904,Signal480,https://signal480.ai,conference,GTM Leaders Expo Sponsor List,https://example-saas-growth-summit.com/exhibitors/signal480-904,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-02-28,Canada,201-500,Unknown,68,qualified_candidate,
raw_0905,Signal480Travel,https://signal480travel.com,startup_directory,Cloud Software Landscape,https://example-startup-directory.com/company/signal480travel-905,"Signal480Travel is a consumer or local business, not a B2B SaaS buyer.","Signal480Travel is a consumer-focused local business providing lifestyle services, bookings, and retail experiences.",,2026-06-06,Singapore,1-10,Bootstrapped,94,irrelevant_business,Not ICP: irrelevant business
raw_0906,Signal480Creative,https://signal480creative.com,conference,B2B Revenue Conference Booth Directory,https://example-saas-growth-summit.com/exhibitors/signal480creative-906,Signal480Creative is a creative design and marketing services agency.,"Signal480Creative is a creative agency offering branding, web design, landing pages, content, and visual identity services for startups.",,2026-03-14,Germany,11-50,Bootstrapped,78,agency_or_service_provider,Not ICP: agency/service provider
raw_0907,Signal480Design,https://signal480design.com,startup_directory,EarlySaaS Directory,https://example-startup-directory.com/company/signal480design-907,Signal480Design is a creative design and marketing services agency.,"Signal480Design is a creative agency offering branding, web design, landing pages, content, and visual identity services for startups.",,2026-04-11,Australia,51-200,Unknown,78,agency_or_service_provider,Not ICP: agency/service provider
raw_0908,Signal480Design AI,https://signal480design.com,funding_news,Startup Funding Digest,https://example-funding-digest.com/startups/signal480design-908,Signal480Design is a creative design and marketing services agency.,"Signal480Design is a creative agency offering branding, web design, landing pages, content, and visual identity services for startups.",,2026-04-11,Australia,51-200,Unknown,78,agency_or_service_provider,Not ICP: agency/service provider
raw_0909,Signal480,https://signal480.com,accelerator,ScaleBridge Accelerator Portfolio,https://example-seedlaunch.com/batch/signal480-909,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.",,2026-04-09,Singapore,51-200,Seed,89,qualified_candidate,
raw_0910,Signal480,https://signal480.dev,accelerator,Northstar SaaS Demo Day,https://example-seedlaunch.com/batch/signal480-910,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.","Hiring: VP Sales, Account Executive, Partnerships Manager, and Revenue Operations Analyst.",2026-05-28,Australia,201-500,Unknown,89,qualified_candidate,
raw_0911,Signal480 AI,https://www.signal480.dev,funding_news,Seed Round News Feed,https://example-funding-digest.com/startups/signal480-911,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.","Hiring: VP Sales, Account Executive, Partnerships Manager, and Revenue Operations Analyst.",2026-05-28,Australia,201-500,Unknown,89,qualified_candidate,
raw_0912,Signal480,,startup_directory,Startup Signal Directory,https://example-startup-directory.com/company/signal480-912,"Signal480 appears in a startup source, but there is limited evidence about current business model or activity.",Early-stage company building workflow tools. More evidence needed.,,2020-05-20,UK,Unknown,Unknown,35,needs_review,Needs review: weak evidence
raw_0913,Signal480,https://signal480.app,accelerator,ScaleBridge Accelerator Portfolio,https://example-seedlaunch.com/batch/signal480-913,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-04-30,US,51-200,Series B,78,qualified_candidate,
raw_0914,Signal480,https://signal480.app,funding_news,Startup Funding Digest,https://example-funding-digest.com/startups/signal480-914,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.",,2026-04-10,UK,11-50,Series B,89,qualified_candidate,
raw_0915,Signal480Retail,https://signal480retail.com,funding_news,Venture Update Feed,https://example-funding-digest.com/startups/signal480retail-915,"Signal480Retail is a consumer or local business, not a B2B SaaS buyer.","Signal480Retail is a consumer-focused local business providing lifestyle services, bookings, and retail experiences.",,2026-05-19,Australia,51-200,Bootstrapped,89,irrelevant_business,Not ICP: irrelevant business
raw_0916,Signal480,https://signal480.io,funding_news,Seed Round News Feed,https://example-funding-digest.com/startups/signal480-916,"Signal480 appears in a startup source, but there is limited evidence about current business model or activity.",Early-stage company building workflow tools. More evidence needed.,,,UK,Unknown,Unknown,58,needs_review,Needs review: weak evidence
raw_0917,Signal480Design,https://signal480design.com,startup_directory,B2B Tools Index,https://example-startup-directory.com/company/signal480design-917,Signal480Design is a creative design and marketing services agency.,"Signal480Design is a creative agency offering branding, web design, landing pages, content, and visual identity services for startups.",,2026-04-17,India,51-200,Bootstrapped,94,agency_or_service_provider,Not ICP: agency/service provider
raw_0918,Signal480Creative,https://signal480creative.com,startup_directory,Cloud Software Landscape,https://example-startup-directory.com/company/signal480creative-918,Signal480Creative is a creative design and marketing services agency.,"Signal480Creative is a creative agency offering branding, web design, landing pages, content, and visual identity services for startups.",,2026-04-13,Australia,11-50,Unknown,84,agency_or_service_provider,Not ICP: agency/service provider
raw_0919,Signal480,https://signal480.ai,accelerator,SeedLaunch Accelerator Batch,https://example-seedlaunch.com/batch/signal480-919,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.",We are hiring Sales Development Representatives and Account Executives to expand our GTM motion.,2026-06-07,US,11-50,Unknown,68,qualified_candidate,
raw_0920,Signal480 AI,https://www.signal480.ai,conference,SaaS Growth Summit Exhibitors,https://example-saas-growth-summit.com/exhibitors/signal480-920,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.",We are hiring Sales Development Representatives and Account Executives to expand our GTM motion.,2026-06-07,US,11-50,Unknown,73,qualified_candidate,
raw_0921,Signal480Old,https://signal480old.com,conference,SaaS Growth Summit Exhibitors,https://example-saas-growth-summit.com/exhibitors/signal480old-921,Signal480Old is an old startup listing from a previous event.,This website is no longer available.,,2021-12-11,Singapore,1-10,Unknown,78,dead_or_stale,Dead/stale/parked company
raw_0922,Signal480Food,https://signal480food.com,startup_directory,Startup Signal Directory,https://example-startup-directory.com/company/signal480food-922,"Signal480Food is a consumer or local business, not a B2B SaaS buyer.","Signal480Food is a consumer-focused local business providing lifestyle services, bookings, and retail experiences.",,2026-02-26,Germany,11-50,Unknown,73,irrelevant_business,Not ICP: irrelevant business
raw_0923,Signal480,https://signal480.co,careers_page,Revenue Hiring Monitor,https://jobs.example-ats.com/signal480-923,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is a B2B SaaS platform helping revenue teams improve pipeline visibility, forecast accuracy, and sales execution. Request a demo from our sales team.","Open roles: Sales Development Representative, Account Executive, and RevOps Manager.",2026-03-31,UK,201-500,Series A,73,qualified_candidate,
raw_0924,Signal480Games,https://signal480games.com,conference,B2B Revenue Conference Booth Directory,https://example-saas-growth-summit.com/exhibitors/signal480games-924,"Signal480Games is a consumer or local business, not a B2B SaaS buyer.","Signal480Games is a consumer-focused local business providing lifestyle services, bookings, and retail experiences.",,2026-04-30,India,1-10,Unknown,68,irrelevant_business,Not ICP: irrelevant business
raw_0925,Signal480Creative,https://signal480creative.com,startup_directory,Startup Signal Directory,https://example-startup-directory.com/company/signal480creative-925,Signal480Creative is a creative design and marketing services agency.,"Signal480Creative is a creative agency offering branding, web design, landing pages, content, and visual identity services for startups.",,2026-03-03,India,11-50,Bootstrapped,89,agency_or_service_provider,Not ICP: agency/service provider
raw_0926,Signal480,https://signal480.com,careers_page,GTM Job Feed,https://jobs.example-ats.com/signal480-926,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is a B2B SaaS platform helping revenue teams improve pipeline visibility, forecast accuracy, and sales execution. Request a demo from our sales team.","Open roles: Sales Development Representative, Account Executive, and RevOps Manager.",2026-06-10,UK,51-200,Series B,94,qualified_candidate,
raw_0927,Signal480,https://signal480.io,accelerator,SeedLaunch Accelerator Batch,https://example-seedlaunch.com/batch/signal480-927,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.","Hiring: VP Sales, Account Executive, Partnerships Manager, and Revenue Operations Analyst.",2026-05-20,Singapore,201-500,Series A,73,qualified_candidate,
raw_0928,Signal480 AI,https://signal480.io,funding_news,Seed Round News Feed,https://example-funding-digest.com/startups/signal480-928,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.","Hiring: VP Sales, Account Executive, Partnerships Manager, and Revenue Operations Analyst.",2026-05-20,Singapore,201-500,Series A,73,qualified_candidate,
raw_0929,Signal480,https://signal480.com,accelerator,Northstar SaaS Demo Day,https://example-seedlaunch.com/batch/signal480-929,"Signal480 appears in a startup source, but there is limited evidence about current business model or activity.",Early-stage company building workflow tools. More evidence needed.,,,Australia,Unknown,Unknown,58,needs_review,Needs review: weak evidence
raw_0930,Signal480Clinic,https://signal480clinic.com,accelerator,SeedLaunch Accelerator Batch,https://example-seedlaunch.com/batch/signal480clinic-930,"Signal480Clinic is a consumer or local business, not a B2B SaaS buyer.","Signal480Clinic is a consumer-focused local business providing lifestyle services, bookings, and retail experiences.",,2026-04-04,Germany,51-200,Bootstrapped,73,irrelevant_business,Not ICP: irrelevant business
raw_0931,Signal480,https://signal480.app,accelerator,ScaleBridge Accelerator Portfolio,https://example-seedlaunch.com/batch/signal480-931,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.",We are hiring Sales Development Representatives and Account Executives to expand our GTM motion.,2026-05-09,Australia,201-500,Series B,89,qualified_candidate,
raw_0932,Signal480 AI,https://www.signal480.app,startup_directory,Startup Signal Directory,https://example-startup-directory.com/company/signal480-932,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.",We are hiring Sales Development Representatives and Account Executives to expand our GTM motion.,2026-05-09,Australia,201-500,Series B,78,qualified_candidate,
raw_0933,Signal480,https://signal480.app,conference,AI SaaS Week Exhibitor Index,https://example-saas-growth-summit.com/exhibitors/signal480-933,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is a B2B SaaS platform helping revenue teams improve pipeline visibility, forecast accuracy, and sales execution. Request a demo from our sales team.","Hiring: VP Sales, Account Executive, Partnerships Manager, and Revenue Operations Analyst.",2026-05-21,Netherlands,51-200,Seed,94,qualified_candidate,
raw_0934,Signal480 AI,https://www.signal480.app,conference,AI SaaS Week Exhibitor Index,https://example-saas-growth-summit.com/exhibitors/signal480-934,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is a B2B SaaS platform helping revenue teams improve pipeline visibility, forecast accuracy, and sales execution. Request a demo from our sales team.","Hiring: VP Sales, Account Executive, Partnerships Manager, and Revenue Operations Analyst.",2026-05-21,Netherlands,51-200,Seed,73,qualified_candidate,
raw_0935,Signal480,https://signal480.ai,careers_page,Public Career Page Scan,https://jobs.example-ats.com/signal480-935,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-06-02,Australia,201-500,Unknown,62,qualified_candidate,
raw_0936,Signal480 AI,https://www.signal480.ai,startup_directory,EarlySaaS Directory,https://example-startup-directory.com/company/signal480-936,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-06-02,Australia,201-500,Unknown,78,qualified_candidate,
raw_0937,Signal480,https://signal480.com,funding_news,Startup Funding Digest,https://example-funding-digest.com/startups/signal480-937,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is a B2B SaaS platform helping revenue teams improve pipeline visibility, forecast accuracy, and sales execution. Request a demo from our sales team.",,2026-05-28,Netherlands,51-200,Series A,73,qualified_candidate,
raw_0938,Signal480,https://signal480.co,funding_news,Venture Update Feed,https://example-funding-digest.com/startups/signal480-938,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.",We are hiring Sales Development Representatives and Account Executives to expand our GTM motion.,2026-05-28,Singapore,51-200,Seed,78,qualified_candidate,
raw_0939,Signal480Clinic,https://signal480clinic.com,careers_page,ATS Job Board Extraction,https://jobs.example-ats.com/signal480clinic-939,"Signal480Clinic is a consumer or local business, not a B2B SaaS buyer.","Signal480Clinic is a consumer-focused local business providing lifestyle services, bookings, and retail experiences.",,2026-02-24,Singapore,51-200,Unknown,73,irrelevant_business,Not ICP: irrelevant business
raw_0940,Signal480Closed,https://signal480closed.com,accelerator,Northstar SaaS Demo Day,https://example-seedlaunch.com/batch/signal480closed-940,Signal480Closed is an old startup listing from a previous event.,This domain is for sale.,,2021-11-19,Germany,Unknown,Unknown,78,dead_or_stale,Dead/stale/parked company
raw_0941,Signal480,https://signal480.app,startup_directory,EarlySaaS Directory,https://example-startup-directory.com/company/signal480-941,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-04-14,Australia,201-500,Unknown,73,qualified_candidate,
raw_0942,Signal480 AI,https://www.signal480.app,careers_page,Public Career Page Scan,https://jobs.example-ats.com/signal480-942,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-04-14,Australia,201-500,Unknown,78,qualified_candidate,
raw_0943,Signal480Fitness,https://signal480fitness.com,funding_news,Venture Update Feed,https://example-funding-digest.com/startups/signal480fitness-943,"Signal480Fitness is a consumer or local business, not a B2B SaaS buyer.","Signal480Fitness is a consumer-focused local business providing lifestyle services, bookings, and retail experiences.",,2026-04-09,India,51-200,Bootstrapped,73,irrelevant_business,Not ICP: irrelevant business
raw_0944,Signal480,https://signal480.ai,conference,GTM Leaders Expo Sponsor List,https://example-saas-growth-summit.com/exhibitors/signal480-944,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is a B2B SaaS platform helping revenue teams improve pipeline visibility, forecast accuracy, and sales execution. Request a demo from our sales team.",,2026-04-13,Singapore,11-50,Series A,62,qualified_candidate,
raw_0945,Signal480 AI,https://www.signal480.ai,funding_news,Seed Round News Feed,https://example-funding-digest.com/startups/signal480-945,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is a B2B SaaS platform helping revenue teams improve pipeline visibility, forecast accuracy, and sales execution. Request a demo from our sales team.",,2026-04-13,Singapore,11-50,Series A,62,qualified_candidate,
raw_0946,Signal480,https://signal480.io,accelerator,Foundry Ventures Startup Batch,https://example-seedlaunch.com/batch/signal480-946,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is a B2B SaaS platform helping revenue teams improve pipeline visibility, forecast accuracy, and sales execution. Request a demo from our sales team.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-06-12,Singapore,11-50,Seed,68,qualified_candidate,
raw_0947,Signal480 AI,https://www.signal480.io,conference,SaaS Growth Summit Exhibitors,https://example-saas-growth-summit.com/exhibitors/signal480-947,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is a B2B SaaS platform helping revenue teams improve pipeline visibility, forecast accuracy, and sales execution. Request a demo from our sales team.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-06-12,Singapore,11-50,Seed,62,qualified_candidate,
raw_0948,Signal480 Inc.,https://signal480.io,startup_directory,Cloud Software Landscape,https://example-startup-directory.com/company/signal480-948,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is a B2B SaaS platform helping revenue teams improve pipeline visibility, forecast accuracy, and sales execution. Request a demo from our sales team.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-06-12,Singapore,11-50,Seed,68,qualified_candidate,
raw_0949,Signal480,https://signal480.app,conference,AI SaaS Week Exhibitor Index,https://example-saas-growth-summit.com/exhibitors/signal480-949,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-04-24,UK,51-200,Series B,78,qualified_candidate,
raw_0950,Signal480 AI,https://signal480.app,careers_page,Revenue Hiring Monitor,https://jobs.example-ats.com/signal480-950,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-04-24,UK,51-200,Series B,78,qualified_candidate,
raw_0951,Signal480 Inc.,https://signal480.app,funding_news,Seed Round News Feed,https://example-funding-digest.com/startups/signal480-951,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-04-24,UK,51-200,Series B,84,qualified_candidate,
raw_0952,Signal480Retail,https://signal480retail.com,conference,GTM Leaders Expo Sponsor List,https://example-saas-growth-summit.com/exhibitors/signal480retail-952,"Signal480Retail is a consumer or local business, not a B2B SaaS buyer.","Signal480Retail is a consumer-focused local business providing lifestyle services, bookings, and retail experiences.",,2026-06-11,US,1-10,Bootstrapped,94,irrelevant_business,Not ICP: irrelevant business
raw_0953,Signal480Retail AI,https://www.signal480retail.com,accelerator,Foundry Ventures Startup Batch,https://example-seedlaunch.com/batch/signal480retail-953,"Signal480Retail is a consumer or local business, not a B2B SaaS buyer.","Signal480Retail is a consumer-focused local business providing lifestyle services, bookings, and retail experiences.",,2026-06-11,US,1-10,Bootstrapped,62,irrelevant_business,Not ICP: irrelevant business
raw_0954,Signal480Brand,https://signal480brand.com,funding_news,Venture Update Feed,https://example-funding-digest.com/startups/signal480brand-954,Signal480Brand is a creative design and marketing services agency.,"Signal480Brand is a creative agency offering branding, web design, landing pages, content, and visual identity services for startups.",,2026-06-11,Netherlands,11-50,Unknown,78,agency_or_service_provider,Not ICP: agency/service provider
raw_0955,Signal480,https://signal480.dev,conference,SaaS Growth Summit Exhibitors,https://example-saas-growth-summit.com/exhibitors/signal480-955,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is a B2B SaaS platform helping revenue teams improve pipeline visibility, forecast accuracy, and sales execution. Request a demo from our sales team.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-03-20,UK,11-50,Series A,84,qualified_candidate,
raw_0956,Signal480,https://signal480.ai,funding_news,Startup Funding Digest,https://example-funding-digest.com/startups/signal480-956,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.","Hiring: VP Sales, Account Executive, Partnerships Manager, and Revenue Operations Analyst.",2026-03-14,US,11-50,Seed,62,qualified_candidate,
raw_0957,Signal480,https://signal480.app,funding_news,Seed Round News Feed,https://example-funding-digest.com/startups/signal480-957,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is a B2B SaaS platform helping revenue teams improve pipeline visibility, forecast accuracy, and sales execution. Request a demo from our sales team.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-06-12,US,201-500,Series B,94,qualified_candidate,
raw_0958,Signal480,https://signal480.ai,careers_page,Revenue Hiring Monitor,https://jobs.example-ats.com/signal480-958,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-03-30,Australia,201-500,Series A,73,qualified_candidate,
raw_0959,Signal480 AI,https://signal480.ai,accelerator,Northstar SaaS Demo Day,https://example-seedlaunch.com/batch/signal480-959,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-03-30,Australia,201-500,Series A,62,qualified_candidate,
raw_0960,Signal480Old,https://signal480old.com,careers_page,Revenue Hiring Monitor,https://jobs.example-ats.com/signal480old-960,Signal480Old is an old startup listing from a previous event.,This domain is for sale.,,2022-11-12,Germany,1-10,Unknown,89,dead_or_stale,Dead/stale/parked company
raw_0961,Signal480Travel,https://signal480travel.com,conference,B2B Revenue Conference Booth Directory,https://example-saas-growth-summit.com/exhibitors/signal480travel-961,"Signal480Travel is a consumer or local business, not a B2B SaaS buyer.","Signal480Travel is a consumer-focused local business providing lifestyle services, bookings, and retail experiences.",,2026-01-15,Singapore,51-200,Unknown,89,irrelevant_business,Not ICP: irrelevant business
raw_0962,Signal480,https://signal480.io,conference,SaaS Growth Summit Exhibitors,https://example-saas-growth-summit.com/exhibitors/signal480-962,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-05-02,US,51-200,Series A,84,qualified_candidate,
raw_0963,Signal480,https://signal480.ai,funding_news,Growth Capital Brief,https://example-funding-digest.com/startups/signal480-963,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.",,2026-05-23,US,11-50,Series A,78,qualified_candidate,
raw_0964,Signal480,https://signal480.co,funding_news,Startup Funding Digest,https://example-funding-digest.com/startups/signal480-964,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-04-19,UK,51-200,Series A,89,qualified_candidate,
raw_0965,Signal480,https://signal480.io,accelerator,Northstar SaaS Demo Day,https://example-seedlaunch.com/batch/signal480-965,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-02-25,UK,201-500,Series B,84,qualified_candidate,
raw_0966,Signal480Design,https://signal480design.com,accelerator,SeedLaunch Accelerator Batch,https://example-seedlaunch.com/batch/signal480design-966,Signal480Design is a creative design and marketing services agency.,"Signal480Design is a creative agency offering branding, web design, landing pages, content, and visual identity services for startups.",,2026-05-14,Singapore,1-10,Unknown,89,agency_or_service_provider,Not ICP: agency/service provider
raw_0967,Signal480Design AI,https://www.signal480design.com,accelerator,Northstar SaaS Demo Day,https://example-seedlaunch.com/batch/signal480design-967,Signal480Design is a creative design and marketing services agency.,"Signal480Design is a creative agency offering branding, web design, landing pages, content, and visual identity services for startups.",,2026-05-14,Singapore,1-10,Unknown,94,agency_or_service_provider,Not ICP: agency/service provider
raw_0968,Signal480,https://signal480.dev,startup_directory,B2B Tools Index,https://example-startup-directory.com/company/signal480-968,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.","Hiring: VP Sales, Account Executive, Partnerships Manager, and Revenue Operations Analyst.",2026-04-16,Australia,11-50,Series A,84,qualified_candidate,
raw_0969,Signal480,https://signal480.ai,accelerator,ScaleBridge Accelerator Portfolio,https://example-seedlaunch.com/batch/signal480-969,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-03-20,Singapore,201-500,Unknown,94,qualified_candidate,
raw_0970,Signal480 AI,https://www.signal480.ai,startup_directory,EarlySaaS Directory,https://example-startup-directory.com/company/signal480-970,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-03-20,Singapore,201-500,Unknown,84,qualified_candidate,
raw_0971,Signal480 Inc.,https://signal480.ai,careers_page,GTM Job Feed,https://jobs.example-ats.com/signal480-971,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-03-20,Singapore,201-500,Unknown,89,qualified_candidate,
raw_0972,Signal480Old,https://signal480old.com,funding_news,Growth Capital Brief,https://example-funding-digest.com/startups/signal480old-972,Signal480Old is an old startup listing from a previous event.,Parked domain. Buy this domain today.,,2019-05-04,Canada,11-50,Unknown,73,dead_or_stale,Dead/stale/parked company
raw_0973,Signal480,https://signal480.ai,careers_page,ATS Job Board Extraction,https://jobs.example-ats.com/signal480-973,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-02-22,UK,11-50,Seed,68,qualified_candidate,
raw_0974,Signal480,https://signal480.com,conference,B2B Revenue Conference Booth Directory,https://example-saas-growth-summit.com/exhibitors/signal480-974,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.",,2026-03-26,Australia,51-200,Seed,73,qualified_candidate,
raw_0975,Signal480Archived,https://signal480archived.com,funding_news,Startup Funding Digest,https://example-funding-digest.com/startups/signal480archived-975,Signal480Archived is an old startup listing from a previous event.,404 not found.,,2019-08-27,Netherlands,Unknown,Unknown,94,dead_or_stale,Dead/stale/parked company
raw_0976,Signal480Archived AI,https://www.signal480archived.com,accelerator,Foundry Ventures Startup Batch,https://example-seedlaunch.com/batch/signal480archived-976,Signal480Archived is an old startup listing from a previous event.,404 not found.,,2019-08-27,Netherlands,Unknown,Unknown,94,dead_or_stale,Dead/stale/parked company
raw_0977,Signal480,https://signal480.ai,conference,GTM Leaders Expo Sponsor List,https://example-saas-growth-summit.com/exhibitors/signal480-977,"Signal480 is a B2B SaaS company building software for sales, revenue, and operations teams.","Signal480 helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-06-08,US,11-50,Series B,78,qualified_candidate,
